#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	98050	99048	+	PPDDFK_00610	rbsC	Ribose ABC transporter permease RbsC	RefSeq:WP_004186549.1, SO:0001217, UniParc:UPI000282EA85, UniRef:UniRef100_A0A9Q6NI25, UniRef:UniRef50_A8GAJ4, UniRef:UniRef90_A0A2L1C4L5
contig_1	cds	99079	100020	+	PPDDFK_00615	rbsB	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain	COG:COG1879, COG:G, SO:0001217, UniRef:UniRef50_W9BDM1, UniRef:UniRef90_A0A377URY0
contig_1	cds	100095	100286	+	PPDDFK_00620		(pseudo) Ribokinase	SO:0001217, UniRef:UniRef50_A0A378CKC5, UniRef:UniRef90_A0A4U9HF66
contig_1	cds	100384	100980	+	PPDDFK_00625		(pseudo) Kinase	SO:0001217, UniRef:UniRef50_A0A377ZPJ6, UniRef:UniRef90_A0A377ZPJ6
contig_1	cds	101142	101870	-	PPDDFK_00630	ompR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	COG:COG0745, COG:TK, RefSeq:WP_002885152.1, SO:0001217, UniParc:UPI0001576E02, UniRef:UniRef100_W8US12, UniRef:UniRef50_A0A0A2WD53, UniRef:UniRef90_W8US12
contig_1	cds	102143	103078	+	PPDDFK_00635		Molybdopterin-dependent oxidoreductase	SO:0001217, UniRef:UniRef50_A0A7H4NSN6, UniRef:UniRef90_A0A6L6YBJ9
contig_1	ncRNA-region	102555	102609	+			Selenocysteine insertion sequence 2	RFAM:RF01988, SO:1001268
contig_1	cds	103254	104288	+	PPDDFK_00640		Formate dehydrogenase H	SO:0001217, UniRef:UniRef50_A0A379TMQ2, UniRef:UniRef90_A0A379TMQ2
contig_1	cds	104681	105319	+	PPDDFK_00645	tPR	TPR repeat	COG:COG0790, COG:R, SO:0001217, UniRef:UniRef50_P0AF57, UniRef:UniRef90_A0A806NRC8
contig_1	cds	105356	106669	-	PPDDFK_00650	gltP	glutamate/aspartate:proton symporter GltP	COG:C, COG:COG1301, GO:0006835, GO:0015293, GO:0016020, SO:0001217, UniRef:UniRef50_P21345, UniRef:UniRef90_W9BK46
contig_1	cds	107082	108770	+	PPDDFK_00655	acs	acetate--CoA ligase	COG:COG0365, COG:I, EC:6.2.1.1, GO:0003987, GO:0019427, SO:0001217, UniRef:UniRef50_P27550, UniRef:UniRef90_E3G2A6
contig_1	cds	108767	109039	+	PPDDFK_00660		Acetyl-coenzyme A synthetase	SO:0001217, UniRef:UniRef50_A0A379UYU0, UniRef:UniRef90_A0A379UYU0
contig_1	cds	109221	109433	+	PPDDFK_00665		Membrane protein	SO:0001217, UniParc:UPI000DFA0471, UniRef:UniRef100_A0A7H4MBI8, UniRef:UniRef50_A0A381GF67, UniRef:UniRef90_A0A7H4MBI8
contig_1	cds	109528	111183	+	PPDDFK_00670	actP	cation/acetate symporter ActP	COG:C, COG:COG4147, GO:0005886, GO:0006814, GO:0015123, GO:0015293, GO:0015370, GO:0031402, GO:0043879, RefSeq:WP_002885140.1, SO:0001217, UniParc:UPI0001576DFB, UniRef:UniRef100_B5XXT7, UniRef:UniRef50_Q83P94, UniRef:UniRef90_Q8Z1R2
contig_1	cds	111229	112044	-	PPDDFK_00675	sthE	Putative major fimbrial protein SthE	SO:0001217, UniRef:UniRef50_A0A0H3FQ62
contig_1	cds	112344	112751	-	PPDDFK_00680		Fimbrial protein	SO:0001217, UniRef:UniRef50_A0A0C7KC08
contig_1	cds	112896	115511	-	PPDDFK_00685	fimD	Outer membrane usher protein FimD/PapC	COG:COG3188, COG:NW, KEGG:K07347, SO:0001217, UniRef:UniRef50_A0A486DLM6, UniRef:UniRef90_R4Y4V0
contig_1	cds	115515	115985	-	PPDDFK_00690		fimbria/pilus periplasmic chaperone	SO:0001217, UniRef:UniRef50_A0A378B5A2, UniRef:UniRef90_UPI0025A2AA72
contig_1	cds	116214	116753	-	PPDDFK_00695	fimA	Pilin (type 1 fimbrial protein)	COG:COG3539, COG:N, RefSeq:WP_004151736.1, SO:0001217, UniParc:UPI00024109BB, UniRef:UniRef100_A0A6B5NYN8, UniRef:UniRef50_A0A377WAN8, UniRef:UniRef90_A0A377WAN8
contig_1	cds	117282	117971	-	PPDDFK_00700	cidB	CidA-associated membrane protein CidB	RefSeq:WP_002885088.1, SO:0001217, UniParc:UPI0001576D3A, UniRef:UniRef100_W9BQI0, UniRef:UniRef50_W9BQI0, UniRef:UniRef90_W9BQI0
contig_1	cds	117968	118342	-	PPDDFK_00705	yohJ	Putative effector of murein hydrolase LrgA, UPF0299 family	COG:COG1380, COG:R, SO:0001217, UniParc:UPI00032B3286, UniRef:UniRef100_R4Y4U7, UniRef:UniRef50_K1JGP4, UniRef:UniRef90_R4Y4U7
contig_1	cds	118480	119361	+	PPDDFK_00710	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_002885085.1, SO:0001217, UniParc:UPI0001576D38, UniRef:UniRef100_A0A0C7KLI3, UniRef:UniRef50_A0A0C7KLI3, UniRef:UniRef90_A0A0C7KLI3
contig_1	cds	119523	121169	-	PPDDFK_00715	yjcE	Na+/H+ antiporter	COG:COG0025, COG:P, GO:0005886, GO:0006814, GO:0006885, GO:0015385, GO:0015386, GO:0051453, GO:0071805, GO:0098719, GO:1902600, RefSeq:WP_002885082.1, SO:0001217, UniParc:UPI0001A580F5, UniRef:UniRef100_W9BEF3, UniRef:UniRef50_P32703, UniRef:UniRef90_P32703
contig_1	cds	121317	122666	-	PPDDFK_00720	nCS2	Xanthine/guanine/uracil/vitamin C permease GhxP/GhxQ, nucleobase:cation symporter 2 ( NCS2) family	COG:COG2252, COG:F, RefSeq:WP_040214799.1, SO:0001217, UniParc:UPI00058B239F, UniRef:UniRef100_A0A9Q6NJ89, UniRef:UniRef50_P0AF53, UniRef:UniRef90_A0A179Q037
contig_1	cds	123054	123722	-	PPDDFK_00725	gstA	Glutathione S-transferase	COG:COG0625, COG:O, RefSeq:WP_002885078.1, SO:0001217, UniParc:UPI0001576D35, UniRef:UniRef100_W9BQI1, UniRef:UniRef50_W9BQI1, UniRef:UniRef90_W9BQI1
contig_1	cds	123768	124439	-	PPDDFK_00730		hypothetical protein	PFAM:PF09278.15
contig_1	ncRNA	123833	123980	+	PPDDFK_00735	sraL	sraL Hfq binding RNA	RFAM:RF01408, SO:0000655
contig_1	cds	124628	124852	+	PPDDFK_00740		hypothetical protein	PFAM:PF00165.27, PFAM:PF12833.11
contig_1	cds	124765	126441	-	PPDDFK_00745	yjcC	Redox-sensing c-di-GMP phosphodiesterase, contains CSS-motif and EAL domains	COG:COG4943, COG:T, SO:0001217, UniRef:UniRef50_P32701, UniRef:UniRef90_A0A7H4S900
contig_1	cds	126948	127175	+	PPDDFK_00750		Membrane protein	SO:0001217, UniRef:UniRef50_A0A447TPV4
contig_1	cds	127275	128132	-	PPDDFK_00755	potC	ABC-type spermidine/putrescine transport system, permease component II	COG:COG1177, COG:E, RefSeq:WP_025862036.1, SO:0001217, UniParc:UPI0002DDC60F, UniRef:UniRef100_A0A2J4WZ50, UniRef:UniRef50_A0A1E1UZS3, UniRef:UniRef90_W9BK53
contig_1	cds	128129	128962	-	PPDDFK_00760	potB	ABC-type spermidine/putrescine transport system, permease component I	COG:COG1176, COG:E, RefSeq:WP_004177833.1, SO:0001217, UniParc:UPI0001576D30, UniRef:UniRef100_W9BJS6, UniRef:UniRef50_A0A8J3DHT4, UniRef:UniRef90_R4Y4U2
contig_1	cds	128947	130161	-	PPDDFK_00765		ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_W6WC99
contig_1	cds	130191	131174	-	PPDDFK_00770	malK	ABC-type sugar transport system, ATPase component MalK	COG:COG3839, COG:G, SO:0001217, UniRef:UniRef50_C9XTX8, UniRef:UniRef90_A0A1C3Q7Z0
contig_1	cds	131384	132154	+	PPDDFK_00775	elaC	Ribonuclease BN, tRNA processing enzyme	COG:COG1234, COG:J, RefSeq:WP_002885048.1, SO:0001217, UniParc:UPI0001576D2D, UniRef:UniRef100_A0A0T5I654, UniRef:UniRef50_K8A2U3, UniRef:UniRef90_A0A0T5I654
contig_1	cds	132151	132969	+	PPDDFK_00780	lacI	LacI family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A377UV87, UniRef:UniRef90_A0A377ZPZ9
contig_1	cds	132927	133163	+	PPDDFK_00785		Transcriptional regulator LacI/GalR-like sensor domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5C2LI24, UniRef:UniRef90_A0A919LQ21
contig_1	cds	133174	133725	+	PPDDFK_00790		Inositol monophosphatase	SO:0001217, UniRef:UniRef50_A0A378APQ0, UniRef:UniRef90_A0A378APQ0
contig_1	cds	133725	133934	+	PPDDFK_00795		Inositol monophosphatase	SO:0001217, UniParc:UPI0002DF4306, UniRef:UniRef100_A0A378FPL3, UniRef:UniRef50_A0A377UV87, UniRef:UniRef90_A0A378FPL3
contig_1	cds	133973	134326	-	PPDDFK_00800	iraM	Anti-adapter protein IraM	GO:0005737, GO:0009267, RefSeq:WP_002885039.1, SO:0001217, UniParc:UPI0001B7787E, UniRef:UniRef100_A0A0C4MFX5, UniRef:UniRef50_B5XXW1, UniRef:UniRef90_B5XXW1
contig_1	cds	134876	135187	-	PPDDFK_00805	bamA	outer membrane protein assembly factor BamA	COG:COG4775, COG:M, GO:0009279, SO:0001217, UniParc:UPI000300CF3C, UniRef:UniRef100_A0A377TIF8, UniRef:UniRef50_D5CHY0, UniRef:UniRef90_A0A0C7KI06
contig_1	cds	135207	135686	-	PPDDFK_00810		BamA/TamA family outer membrane protein	SO:0001217, UniRef:UniRef50_A0A377UZF9, UniRef:UniRef90_UPI00227ACE69
contig_1	cds	135767	137299	-	PPDDFK_00815	bamA	outer membrane protein assembly factor BamA	GO:0009279, SO:0001217, UniRef:UniRef50_A0A377UVZ0, UniRef:UniRef90_A0A378FTP0
contig_1	cds	137321	137551	+	PPDDFK_00820		Potassium:proton antiporter	RefSeq:WP_032418199.1, SO:0001217, UniParc:UPI0004AE1DD8, UniRef:UniRef100_A0A9Q6J0X3, UniRef:UniRef50_A0A4V4GH96, UniRef:UniRef90_A0A4V4GH96
contig_1	cds	137925	139202	+	PPDDFK_00825		Hydrolase	SO:0001217, UniRef:UniRef50_A0A378CJL7, UniRef:UniRef90_A0A378CJL7
contig_1	cds	139244	139681	-	PPDDFK_00830		hypothetical protein	
contig_1	cds	139718	140086	+	PPDDFK_00835	araC	AraC-type DNA-binding domain and AraC-containing proteins	COG:COG2207, COG:K, RefSeq:WP_002885023.1, SO:0001217, UniParc:UPI0001B77885, UniRef:UniRef100_A0A0C4MC62, UniRef:UniRef50_A0A0C4MC62, UniRef:UniRef90_A0A0C4MC62
contig_1	cds	140356	140583	+	PPDDFK_00840		hypothetical protein	
contig_1	cds	140813	140971	-	PPDDFK_00845		hypothetical protein	
contig_1	cds	140937	141551	-	PPDDFK_00850		Ferrienterobactin receptor	SO:0001217, UniRef:UniRef50_A0A377M5X0
contig_1	cds	141508	142605	-	PPDDFK_00855		TonB-dependent receptor	SO:0001217, UniRef:UniRef50_A0A377KCE7, UniRef:UniRef90_A0A2X3CX98
contig_1	cds	143191	143376	+	PPDDFK_00860		hypothetical protein	
contig_1	cds	143373	143825	+	PPDDFK_00865		hypothetical protein	PFAM:PF00497.24
contig_1	cds	143839	144771	+	PPDDFK_00870		Putative periplasmic binding protein of transport system	SO:0001217, UniRef:UniRef50_A0A2X3CV38, UniRef:UniRef90_A0A2X3CV38
contig_1	cds	144896	145420	-	PPDDFK_00875	ssb1	single-stranded DNA-binding protein SSB1	BlastRules:WP_000168322, COG:COG0629, COG:L, RefSeq:WP_004151744.1, SO:0001217, UniParc:UPI0001576C62, UniRef:UniRef100_A0A9P1P7Z6, UniRef:UniRef50_P25762, UniRef:UniRef90_A0A4U9D742
contig_1	cds	145871	146272	+	PPDDFK_00880		(pseudo) Excision nuclease subunit A	SO:0001217, UniRef:UniRef50_A0A376U0W0, UniRef:UniRef90_A0A376U0W0
contig_1	cds	146295	147341	+	PPDDFK_00885		Excision nuclease subunit A	SO:0001217, UniRef:UniRef50_A0A376VT03, UniRef:UniRef90_A0A8S0G5S5
contig_1	cds	147338	148489	+	PPDDFK_00890		ATP-binding cassette domain-containing protein	KEGG:K03701, SO:0001217, UniRef:UniRef50_A0A1V5P3G8, UniRef:UniRef90_UPI000CC13619
contig_1	cds	148495	148851	-	PPDDFK_00895	mmcQ	putative DNA-binding protein with ‘double-wing’ structural motif, MmcQ/YjbR family	COG:COG2315, COG:K, RefSeq:WP_002884953.1, SO:0001217, UniParc:UPI0001A580E6, UniRef:UniRef100_A0A0W8APX5, UniRef:UniRef50_A0A0W8APX5, UniRef:UniRef90_A0A0W8APX5
contig_1	cds	148855	149271	-	PPDDFK_00900	yjbQ	YjbQ family protein	RefSeq:WP_002884951.1, SO:0001217, UniParc:UPI0001A580E5, UniRef:UniRef100_A6TGW4, UniRef:UniRef50_P0AF49, UniRef:UniRef90_A6TGW4
contig_1	cds	149402	150115	-	PPDDFK_00905	aphA	acid phosphatase AphA	COG:COG3700, COG:PR, EC:3.1.3.2, GO:0003993, GO:0030288, GO:0046872, RefSeq:WP_004151745.1, SO:0001217, UniParc:UPI0001576C5E, UniRef:UniRef100_A0A0E1CKV1, UniRef:UniRef50_B5XXX7, UniRef:UniRef90_B5XXX7
contig_1	cds	150389	150784	-	PPDDFK_00910		hypothetical protein	PFAM:PF00155.25
contig_1	cds	151065	151499	-	PPDDFK_00915		Aromatic amino acid aminotransferase	SO:0001217, UniRef:UniRef50_A0A447UP97
contig_1	cds	151676	152755	-	PPDDFK_00920	alr	alanine racemase	EC:5.1.1.1, GO:0008784, GO:0009252, RefSeq:WP_062921057.1, SO:0001217, UniParc:UPI00078EF460, UniRef:UniRef100_A0A9Q6NI39, UniRef:UniRef50_P0A6B4, UniRef:UniRef90_R4Y7T6
contig_1	cds	152787	154202	-	PPDDFK_00925	dnaB	replicative DNA helicase	COG:COG0305, COG:L, EC:3.6.4.12, GO:0003677, GO:0003678, GO:0004386, GO:0005524, GO:0005829, GO:0006260, GO:0006268, GO:0006269, GO:0006270, GO:0010212, GO:0016887, GO:0030894, GO:0031297, GO:0032508, GO:0033202, GO:0042802, GO:1990077, GO:1990100, GO:1990156, GO:1990158, GO:1990159, GO:1990160, SO:0001217, UniRef:UniRef50_P0ACB0, UniRef:UniRef90_P0ACB0
contig_1	cds	154372	155091	+	PPDDFK_00930		Quinone oxidoreductase	SO:0001217, UniRef:UniRef50_A0A378ANZ1, UniRef:UniRef90_A0A378ANZ1
contig_1	cds	155075	155356	+	PPDDFK_00935	qor	NADPH:quinone reductase or related Zn-dependent oxidoreductase	COG:COG0604, COG:CR, SO:0001217, UniParc:UPI00031D37B6, UniRef:UniRef100_A0A483NZS8, UniRef:UniRef50_P28304, UniRef:UniRef90_A0A5Q0NL28
contig_1	cds	155539	155781	-	PPDDFK_00940	pspG	envelope stress response protein PspG	RefSeq:WP_002884940.1, SO:0001217, UniParc:UPI000218645F, UniRef:UniRef100_A0A0E1CQX5, UniRef:UniRef50_A0A085A565, UniRef:UniRef90_A0A0E1CQX5
contig_1	cds	155921	156862	-	PPDDFK_00945	dusA	tRNA dihydrouridine(20/20a) synthase DusA	COG:COG0042, COG:J, EC:1.3.1.-, EC:1.3.1.91, GO:0002943, GO:0017150, GO:0050660, RefSeq:WP_004198389.1, SO:0001217, UniParc:UPI0001B77891, UniRef:UniRef100_A0A2X3D981, UniRef:UniRef50_Q8ZKH4, UniRef:UniRef90_A6TGV7
contig_1	cds	157008	157508	-	PPDDFK_00950		Cupin type-2 domain-containing protein	SO:0001217, UniRef:UniRef50_H2IXZ8
contig_1	cds	157758	158273	+	PPDDFK_00955	zur	zinc uptake transcriptional repressor Zur	COG:COG0735, COG:P, GO:0003700, GO:0006355, SO:0001217, UniRef:UniRef50_A0A377DEL6, UniRef:UniRef90_R4Y4S9
contig_1	cds	158369	158578	-	PPDDFK_00960		CsbD-like domain-containing protein	RefSeq:WP_004151747.1, SO:0001217, UniParc:UPI0001A580C6, UniRef:UniRef100_A0A0E1CQY0, UniRef:UniRef50_A0A1V2BFS1, UniRef:UniRef90_A0A0E1CQY0
contig_1	cds	158813	159592	-	PPDDFK_00965	dinF	MATE family efflux transporter DinF	COG:COG0534, COG:V, GO:0015297, GO:0016020, GO:0042910, GO:0055085, RefSeq:WP_142287754.1, SO:0001217, UniParc:UPI001154FA02, UniRef:UniRef100_A0A0E1CL04, UniRef:UniRef50_P28303, UniRef:UniRef90_A0A087FPK3
contig_1	cds	159592	160128	-	PPDDFK_00970		DNA-damage-inducible SOS response protein	SO:0001217, UniRef:UniRef50_A0A447TPY5, UniRef:UniRef90_A0A377TKA2
contig_1	cds	160198	160806	-	PPDDFK_00975	lexA	transcriptional repressor LexA	COG:COG1974, COG:KT, EC:3.4.21.88, GO:0003677, GO:0004252, GO:0006260, GO:0006281, GO:0006282, GO:0006355, GO:0006508, GO:0009432, GO:0045892, RefSeq:WP_002884822.1, SO:0001217, UniParc:UPI0001576B95, UniRef:UniRef100_A6TGV2, UniRef:UniRef50_P44858, UniRef:UniRef90_A6TGV2
contig_1	cds	160929	161297	-	PPDDFK_00980	dgkA	Diacylglycerol kinase	COG:COG0818, COG:I, RefSeq:WP_002884819.1, SO:0001217, UniParc:UPI0001576B94, UniRef:UniRef100_A0A919I3G3, UniRef:UniRef50_I2BDW8, UniRef:UniRef90_G8LHJ0
contig_1	cds	161426	162928	+	PPDDFK_00985	plsB	glycerol-3-phosphate 1-O-acyltransferase PlsB	EC:2.3.1.15, GO:0004366, GO:0008654, KEGG:K00631, SO:0001217, UniRef:UniRef50_A0A447LUI9, UniRef:UniRef90_A0A447LUI9
contig_1	cds	162880	163707	+	PPDDFK_00990		Glycerol-3-phosphate acyltransferase	SO:0001217, UniRef:UniRef50_A0A378AWH8
contig_1	cds	163686	163847	+	PPDDFK_00995		Glycerol-3-phosphate acyltransferase	SO:0001217, UniParc:UPI000DFB70DF, UniRef:UniRef100_A0A7H4MBB9, UniRef:UniRef50_A0A3S4NQT6, UniRef:UniRef90_A0A7H4MBB9
contig_1	cds	163895	164761	-	PPDDFK_01000	ubiA	4-hydroxybenzoate octaprenyltransferase	COG:COG0382, COG:H, EC:2.5.1.39, GO:0002083, GO:0005886, GO:0006744, GO:0008412, GO:0047293, RefSeq:WP_002884808.1, SO:0001217, UniParc:UPI0001576B92, UniRef:UniRef100_A6TGU9, UniRef:UniRef50_A8GKB7, UniRef:UniRef90_A6TGU9
contig_1	cds	164736	165272	-	PPDDFK_01005	ubiC	chorismate lyase	COG:COG3161, COG:H, EC:4.1.3.40, GO:0005737, GO:0006744, GO:0008813, GO:0042866, SO:0001217, UniRef:UniRef50_Q8XEC3, UniRef:UniRef90_B5XXZ3
contig_1	cds	165459	166130	-	PPDDFK_01010	malM	maltose operon protein MalM	GO:0008643, GO:0042597, KEGG:K05775, SO:0001217, UniParc:UPI000DFC6188, UniRef:UniRef100_A0A377USQ7, UniRef:UniRef50_A0A447RWW8, UniRef:UniRef90_A0A377USQ7
contig_1	cds	166495	167154	-	PPDDFK_01015		carbohydrate porin	SO:0001217, UniRef:UniRef50_A0A7H4PDJ2, UniRef:UniRef90_UPI0021CF0FDC
contig_1	cds	167312	167782	-	PPDDFK_01020		Maltoporin	KEGG:K02024, SO:0001217, UniRef:UniRef50_A0A3S4GHA8, UniRef:UniRef90_A0A447PQV6
contig_1	cds	167970	168617	-	PPDDFK_01025	malK	Maltose/maltodextrin import ATP-binding protein MalK	SO:0001217, UniRef:UniRef50_A0A3P8K544
contig_1	cds	168643	168975	-	PPDDFK_01030		Maltose/maltodextrin transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A4U9HVQ2, UniRef:UniRef90_A0A377LL23
contig_1	cds	169346	170506	+	PPDDFK_01035	malE	maltose/maltodextrin ABC transporter substrate-binding protein MalE	COG:COG2182, COG:G, EC:7.5.2.1, GO:0008643, GO:0015144, GO:0055085, KEGG:K10108, SO:0001217, UniRef:UniRef50_P18815, UniRef:UniRef90_UPI0012FD2AAB
contig_1	cds	170653	170787	+	PPDDFK_01040		(pseudo) Maltose/maltodextrin transport system permease protein	SO:0001217, UniRef:UniRef50_A0A3S4K5F2, UniRef:UniRef90_A0A7H4S8T5
contig_1	cds	170784	171014	+	PPDDFK_01045		Maltose/maltodextrin transport system permease protein	SO:0001217, UniRef:UniRef50_A0A447MZU6, UniRef:UniRef90_A0A447MZU6
contig_1	cds	171175	171405	+	PPDDFK_01050		hypothetical protein	
contig_1	cds	171420	172196	+	PPDDFK_01055	malF	maltose ABC transporter permease MalF	EC:7.5.2.1, GO:0043190, GO:0055085, SO:0001217, UniParc:UPI00039B6C02, UniRef:UniRef100_A0A2X3CVS2, UniRef:UniRef50_A0A2X1LWN6, UniRef:UniRef90_A0A2X1LWN6
contig_1	cds	172211	172645	+	PPDDFK_01060		Maltose/maltodextrin ABC transporter	SO:0001217, UniParc:UPI000DFDB176, UniRef:UniRef100_A0A377XMQ3, UniRef:UniRef50_A0A927HVA2, UniRef:UniRef90_A0A927HVA2
contig_1	cds	172599	173102	+	PPDDFK_01065	malG	maltose ABC transporter permease MalG	EC:7.5.2.1, GO:0016020, GO:0055085, SO:0001217, UniRef:UniRef50_A0A2X4V1L3, UniRef:UniRef90_A0A2X4V1L3
contig_1	cds	173294	173704	-	PPDDFK_01070	psiE	phosphate-starvation-inducible protein PsiE	COG:COG3223, COG:R, SO:0001217, UniRef:UniRef50_Q8X5X8, UniRef:UniRef90_A0A485AW50
contig_1	cds	174078	175355	+	PPDDFK_01075	cdsB	UPF0597 protein KPN78578_43500	COG:COG3681, COG:E, RefSeq:WP_004178268.1, SO:0001217, UniParc:UPI0001A580C0, UniRef:UniRef100_A0A0C7KBV2, UniRef:UniRef50_A6TGU0, UniRef:UniRef90_A6TGU0
contig_1	cds	175439	176179	+	PPDDFK_01080	azlC	putative branched-chain amino acid permease (azaleucine resistance)	COG:COG1296, COG:E, RefSeq:WP_004177854.1, SO:0001217, UniParc:UPI0001576B88, UniRef:UniRef100_W9BJU6, UniRef:UniRef50_R4Y4E9, UniRef:UniRef90_R4Y4E9
contig_1	cds	176172	176492	+	PPDDFK_01085	azlD2	Branched-chain amino acid transport protein	COG:COG4392, COG:E, RefSeq:WP_004177855.1, SO:0001217, UniParc:UPI0001576B87, UniRef:UniRef100_W9BEI5, UniRef:UniRef50_A0A178KQU2, UniRef:UniRef90_R4Y4M6
contig_1	cds	176513	176836	+	PPDDFK_01090		Endoribonuclease L-PSP	SO:0001217, UniRef:UniRef50_A0A378AWT6
contig_1	cds	177000	177509	+	PPDDFK_01095		N-acetyltransferase domain-containing protein	RefSeq:WP_004177856.1, SO:0001217, UniParc:UPI0002410B81, UniRef:UniRef100_A0A0C4MEX2, UniRef:UniRef50_W9BQJ1, UniRef:UniRef90_W9BQJ1
contig_1	cds	177518	177973	+	PPDDFK_01100	glmU	Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase	COG:COG1207, COG:M, SO:0001217, UniRef:UniRef50_W9BK68, UniRef:UniRef90_W9BK68
contig_1	cds	178023	179429	-	PPDDFK_01105	pgi	glucose-6-phosphate isomerase	COG:COG0166, COG:G, EC:5.3.1.9, GO:0004347, GO:0006094, GO:0006096, SO:0001217, UniRef:UniRef50_P78917, UniRef:UniRef90_A0A484YFP7
contig_1	ncRNA-region	180021	180256	+			Lysine riboswitch	RFAM:RF00168, SO:0000035
contig_1	cds	180435	181784	+	PPDDFK_01110	lysC	lysine-sensitive aspartokinase 3	COG:COG0527, COG:E, EC:2.7.2.4, GO:0004072, GO:0009089, SO:0001217, UniRef:UniRef50_P08660, UniRef:UniRef90_A0A087FPI6
contig_1	cds	181923	182291	+	PPDDFK_01115		Bile acid transporter	SO:0001217, UniRef:UniRef50_A0A4U9HFB1
contig_1	cds	182288	182851	+	PPDDFK_01120		Bile acid transporter	SO:0001217, UniRef:UniRef50_G5R8J4, UniRef:UniRef90_A0A3P8KSB1
contig_1	cds	182968	183240	+	PPDDFK_01125	yjbD	YjbD family protein	RefSeq:WP_002884625.1, SO:0001217, UniParc:UPI0001576AD7, UniRef:UniRef100_A0A0E1CR10, UniRef:UniRef50_P32685, UniRef:UniRef90_A0A0E1CR10
contig_1	cds	183237	184112	-	PPDDFK_01130	rluF	23S rRNA pseudouridine(2604) synthase RluF	COG:COG1187, COG:J, EC:5.4.99.21, GO:0001522, GO:0003723, GO:0009982, RefSeq:WP_009309459.1, SO:0001217, UniParc:UPI0002410B82, UniRef:UniRef100_W9BJV1, UniRef:UniRef50_I2BDY4, UniRef:UniRef90_A0A246AT62
contig_1	cds	184310	184999	+	PPDDFK_01135	pepE	dipeptidase PepE	COG:COG3340, COG:E, EC:3.4.13.21, GO:0006508, GO:0008236, RefSeq:WP_004178262.1, SO:0001217, UniParc:UPI000282E5CA, UniRef:UniRef100_A0A0C7KKY8, UniRef:UniRef50_P36936, UniRef:UniRef90_A0A0C7KKY8
contig_1	cds	185136	186740	-	PPDDFK_01140	nptA	Na+/phosphate symporter	COG:COG1283, COG:P, SO:0001217, UniRef:UniRef50_P0AF43, UniRef:UniRef90_R4YAA2
contig_1	cds	186872	190387	-	PPDDFK_01145	metH	methionine synthase	COG:COG1410, COG:E, EC:2.1.1.13, GO:0008270, GO:0008705, GO:0009086, GO:0031419, SO:0001217, UniRef:UniRef50_P13009, UniRef:UniRef90_I2BDY8
contig_1	cds	190751	191581	+	PPDDFK_01150	iclR	glyoxylate bypass operon transcriptional repressor IclR	COG:COG1414, COG:K, GO:0003677, GO:0006355, RefSeq:WP_002884578.1, SO:0001217, UniParc:UPI00021863D1, UniRef:UniRef100_W9BEK0, UniRef:UniRef50_P16528, UniRef:UniRef90_A0A0E1CL39
contig_1	cds	191632	192645	-	PPDDFK_01155	aceK	bifunctional isocitrate dehydrogenase kinase/phosphatase	EC:2.7.11.5, EC:3.1.3.-, GO:0006006, GO:0008772, GO:0016791, KEGG:K00906, SO:0001217, UniRef:UniRef50_A0A2X2W5J6, UniRef:UniRef90_A0A378FR04
contig_1	cds	192719	193243	-	PPDDFK_01160		hypothetical protein	PFAM:PF20423.2
contig_1	cds	193231	193413	-	PPDDFK_01165		bifunctional isocitrate dehydrogenase kinase/phosphatase	SO:0001217, UniRef:UniRef50_A0A090QUM1, UniRef:UniRef90_UPI000A55FBE4
contig_1	cds	193516	193977	-	PPDDFK_01170	aceA	isocitrate lyase	EC:4.1.3.1, GO:0004451, GO:0006099, SO:0001217, UniRef:UniRef50_A0A377CCA3, UniRef:UniRef90_A0A377CCA3
contig_1	cds	193955	194836	-	PPDDFK_01175	aceA	isocitrate lyase	EC:4.1.3.1, GO:0004451, GO:0019752, KEGG:K01637, SO:0001217, UniRef:UniRef50_A0A3N5FG42, UniRef:UniRef90_UPI0009B14C39
contig_1	cds	194901	196502	-	PPDDFK_01180	aceB	malate synthase A	COG:C, COG:COG2225, EC:2.3.3.9, GO:0004474, GO:0006099, KEGG:K01638, RefSeq:WP_002884559.1, SO:0001217, UniParc:UPI0001A58107, UniRef:UniRef100_A0A0W8APM5, UniRef:UniRef50_P08997, UniRef:UniRef90_A6TGR6
contig_1	cds	196763	197692	-	PPDDFK_01185	metA	homoserine O-succinyltransferase	COG:COG1897, COG:E, EC:2.3.1.46, GO:0008899, GO:0009086, SO:0001217, UniRef:UniRef50_Q8X610, UniRef:UniRef90_UPI002555FA68
